Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Cal Mitchell","PIT",70,275,252,65,43,14,1,7,28,31,18,1,54,3,2,1,3,4,2,0.25777,0.0646293,0.197708,0.326892,0.312031,0.401221,0.311276,0.713252,0.143452,3.9201,0.302578,-0.00281267,-0.126471,31.7985,0.334541,99.6437,-0.129284,-1.00281,-0.24319221079349518,-4.2368104457855225,0.501665,646.52001953125,3.87726,-0.785436,1.12414,"22169"
"César Hernández",,67,277,250,62,45,12,2,4,29,22,22,0,53,2,1,1,4,3,1,0.246565,0.0782759,0.192357,0.406931,0.310599,0.351496,0.294015,0.662095,0.104931,4.42427,0.297962,0.122946,-0.234002,28.2078,-3.46119,91.7592,-0.111056,-1.78761,-2.6793836653232574,-1.373535305261612,0.500642,703.9600219726562,7.73414,0.866023,1.13728,"10556"
"Vidal Bruján","TBR",45,170,154,36,24,8,1,3,20,16,13,0,34,1,1,0,2,9,3,0.233797,0.0773901,0.199866,0.387209,0.296784,0.359396,0.290003,0.65618,0.125599,6.37854,0.278338,0.033776,0.397566,16.7277,-2.65924,86.5346,0.431342,0.833635,-2.1794250905513763,1.2047890722751617,0.480631,526.4199829101562,2.95612,2.00577,1.56931,"20536"
"Kevin Smith","OAK",48,179,163,34,21,8,1,4,17,18,12,1,54,1,1,2,3,3,1,0.211212,0.0672378,0.303679,0.221411,0.268807,0.349822,0.271086,0.618629,0.13861,4.99203,0.285914,-0.0610592,0.0838252,14.9967,-5.50727,79.5421,0.022766,1.57834,-4.105285715311766,2.941465139389038,0.477458,749.0599975585938,1.72404,0.895566,1.24924,"20242"
"Jake Alu","WSN",44,173,159,40,26,9,1,4,18,18,11,1,36,2,1,1,2,3,1,0.25324,0.0644156,0.207471,0.31048,0.306264,0.393623,0.304598,0.699888,0.140384,4.46559,0.302791,-0.0128579,-0.0152371,19.1034,-0.708601,94.0955,-0.0280949,1.82615,-1.2166853472590446,-0.12644624710083008,0.471047,999,1.17593,-1.93474,1.42454,"sa3010009"
"Romy Gonzalez","CHW",75,287,264,58,37,12,1,8,30,28,18,1,97,2,2,1,5,5,2,0.219193,0.0637008,0.336655,0.189217,0.27411,0.362547,0.27902,0.636657,0.143354,4.55799,0.308686,0.0396059,0.0953961,25.835,-7.01183,78.9049,0.135002,0.627999,-6.7946997582912445,1.8391645550727844,0.467388,679.97998046875,3.68322,-1.0698,0.904522,"21562"
"Austin Hedges","PIT",85,308,275,52,36,9,0,8,26,28,21,0,77,4,2,5,6,2,1,0.189027,0.0678893,0.249511,0.27209,0.254175,0.303975,0.249294,0.55815,0.114947,2.5569,0.22971,-0.31899,-0.256569,20.3965,-14.7699,57.2616,-0.575559,3.34714,-15.846647143363953,9.93992567062378,0.466247,713.8800048828125,1.43099,-0.353184,0.707977,"12976"
"Nick Madrigal","CHC",29,118,108,30,23,5,1,1,13,9,7,0,12,2,1,1,3,2,1,0.274561,0.0564525,0.102337,0.551633,0.324808,0.349887,0.299789,0.674696,0.0753262,4.68507,0.303242,0.0933399,-0.190926,12.5087,-0.929583,93.3332,-0.0975859,1.12388,-0.9935695081949234,1.5739120543003082,0.465021,636.5800170898438,2.70965,0.273741,1.73019,"20521"
"Jake Burger","CHW",47,185,169,41,24,7,1,8,20,23,12,0,52,3,1,1,4,0,0,0.239744,0.0648123,0.281463,0.23027,0.298484,0.430629,0.31693,0.729114,0.190885,3.03133,0.299003,-0.0930302,-0.132531,22.258,1.05814,105.241,-0.225561,-1.11757,0.8855899423360825,-2.530922055244446,0.464723,603.27001953125,3.57554,1.8863,1.16161,"22275"
"Kyle Stowers","BAL",99,371,333,77,46,17,1,14,40,45,31,1,112,4,2,1,6,2,1,0.232383,0.0842992,0.3016,0.279506,0.304408,0.413102,0.313178,0.71751,0.18072,3.53504,0.304406,-0.15656,-0.27832,43.4304,1.01161,104.287,-0.43488,-0.627674,1.35491943359375,-8.779971480369568,0.460968,446.25,3.6914,2.11103,0.462354,"26151"
"Jorge Alfaro",,60,222,208,50,34,10,0,6,22,26,9,0,73,4,1,0,3,2,1,0.241261,0.0411001,0.328941,0.124947,0.283916,0.376917,0.289551,0.660834,0.135657,3.5486,0.340211,-0.216701,-0.140382,21.8116,-3.55968,81.7199,-0.357082,0.0634123,-4.92130371928215,2.009752631187439,0.436301,502.6700134277344,3.05935,-0.0128547,1.12509,"12180"
"Tyler Naquin",,76,288,264,64,39,13,2,9,34,35,18,1,74,3,2,1,3,3,1,0.240769,0.0630926,0.258801,0.243788,0.295091,0.413884,0.307042,0.708975,0.173116,4.95017,0.297738,0.0756145,-0.152062,32.2754,-0.617837,98.3719,-0.0764478,-1.2697,-0.6120412200689316,-4.811008334159851,0.419695,713.4400024414062,4.333,1.23728,0.774063,"13359"
"Jonah Bride","OAK",29,112,97,23,16,5,0,2,11,10,11,0,21,2,1,1,2,1,0,0.238064,0.100139,0.188655,0.530801,0.327263,0.342616,0.301726,0.669879,0.104552,2.95479,0.284971,-0.170202,-0.0226375,12.0418,-0.710569,101.173,-0.19284,0.016044,-0.04561355710029602,0.4595362413674593,0.416413,999,2.87067,2.3631,1.55137,"24703"
"Garrett Stubbs","PHI",33,109,94,21,14,4,0,2,13,10,11,0,25,1,1,2,1,2,0,0.220898,0.0973133,0.232409,0.418715,0.301814,0.332734,0.284225,0.634548,0.111836,4.72438,0.276432,0.00684809,0.0532981,10.2451,-2.20801,80.212,0.0601462,-0.0422897,-2.4436703734099865,2.497196204960346,0.390346,741.0399780273438,3.14466,0.882494,1.51225,"18067"
"Jesús Aguilar","OAK",103,421,380,90,59,17,0,14,41,53,32,1,91,3,4,1,5,1,0,0.236364,0.0765967,0.216481,0.353827,0.298613,0.395166,0.303059,0.693779,0.158802,1.75129,0.270329,-1.16991,-0.295284,45.9093,-2.23659,102.115,-1.4652,0.140477,-0.4632195234298706,-9.25885109603405,0.387282,458.2099914550781,2.96498,0.53483,0.430917,"11342"
"Luis Torrens",,33,117,106,25,17,4,0,3,11,13,9,0,30,0,1,0,2,0,0,0.231978,0.0810057,0.260155,0.311375,0.295574,0.369619,0.293793,0.665193,0.137641,1.47765,0.291237,-0.102902,-0.111863,11.8527,-1.4774,89.1679,-0.214765,-1.05194,-1.6588335037231445,1.4802600145339966,0.382086,749.1699829101562,4.70316,0.59371,1.46704,"15905"
"Stuart Fairchild","CIN",81,278,249,58,35,12,1,9,31,30,22,1,79,6,2,0,4,4,1,0.231531,0.0775478,0.282667,0.274343,0.306574,0.401632,0.310535,0.708206,0.170101,4.60755,0.298177,-0.282493,-0.0088034,31.9853,0.174417,92.6152,-0.291296,0.0612064,-2.6782303750514984,-3.046890191733837,0.381649,744.1500244140625,3.48483,0.600824,0.875852,"20321"
"Elehuris Montero","COL",76,301,272,69,41,15,1,11,34,38,22,0,74,4,2,1,4,1,0,0.252062,0.0738524,0.247697,0.298156,0.315744,0.440396,0.328951,0.756141,0.188334,3.43565,0.304916,-0.159275,-0.0882426,38.9789,4.58872,97.3247,-0.247518,-2.48943,-1.1823543012142181,-5.392966985702515,0.372065,528.7100219726562,5.18012,0.128488,0.82704,"20543"
"Ryan Noda","OAK",64,254,220,45,27,10,1,8,26,26,27,1,84,4,2,1,2,3,1,0.205777,0.106469,0.331434,0.321237,0.302245,0.363108,0.295627,0.665353,0.157331,4.25131,0.289369,-0.0307241,-0.0181673,26.1448,-2.84362,96.8673,-0.0488914,2.42531,-0.9425886385142803,-3.5902321338653564,0.371858,999,1.94866,-0.716078,0.875563,"sa873960"
"Odúbel Herrera",,40,152,140,36,24,7,1,4,17,16,9,0,28,1,1,0,2,3,1,0.254522,0.0587687,0.185797,0.316305,0.302196,0.395967,0.304492,0.698164,0.141445,4.59659,0.291347,-0.0410098,0.0325673,16.692,-0.632364,96.6002,-0.00844257,-0.281948,-0.5974902389571071,-0.895708829164505,0.364162,999,4.49225,1.0427,1.47543,"11476"
"Sam Hilliard","ATL",40,143,128,26,15,5,1,5,17,16,13,0,48,1,0,0,1,3,1,0.206202,0.0922272,0.336453,0.274116,0.282031,0.380822,0.291098,0.662854,0.17462,5.61486,0.280895,-0.111174,0.262244,14.2047,-2.1142,83.9153,0.15107,2.37242,-2.515963062644005,1.147212028503418,0.360442,693.72998046875,5.03342,0.857145,1.29397,"17954"
"Carter Kieboom","WSN",51,201,175,40,28,7,0,4,22,19,21,1,47,4,2,0,4,1,0,0.22765,0.102493,0.233211,0.439488,0.318919,0.348446,0.298638,0.667365,0.120796,2.87103,0.28361,-0.0571669,-0.219838,21.2023,-1.77305,90.0205,-0.277004,-0.604412,-2.606678694486618,-0.7614226937294006,0.356163,731.0599975585938,2.97662,0.509058,1.12498,"19958"
"Alan Trejo","COL",40,151,141,35,21,8,1,5,17,18,6,0,36,1,1,1,3,1,1,0.247984,0.0426764,0.241194,0.176938,0.283949,0.415939,0.302493,0.699888,0.167955,4.20858,0.300254,0.138466,-0.295707,16.3552,-0.867831,79.2335,-0.157242,0.55781,-3.7913428992033005,2.1011881828308105,0.354629,657.5999755859375,3.5435,3.41099,1.38421,"20056"
"Josh Harrison","PHI",69,267,243,62,45,12,1,5,28,25,14,0,44,7,2,1,4,3,1,0.256008,0.0535943,0.164141,0.326513,0.313175,0.371367,0.302654,0.684542,0.11536,3.91968,0.292029,-0.340043,-0.16376,29.0321,-1.50466,92.8127,-0.503803,-3.20789,-2.7338380813598633,-2.8952978253364563,0.352366,651.25,5.55507,0.164881,1.17853,"8202"
"Tomás Nido","NYM",65,232,215,49,35,9,0,4,22,21,11,1,58,2,1,3,7,0,0,0.226939,0.0473347,0.248469,0.190506,0.269562,0.324565,0.261652,0.594127,0.0976265,2.40652,0.290785,-0.775175,-0.177213,17.697,-8.88056,66.8393,-0.952388,0.389148,-9.766495764255524,5.426782041788101,0.34353,740.5599975585938,1.34473,0.382011,1.03856,"13755"
"Didi Gregorius",,43,168,154,36,23,7,1,4,17,18,10,1,26,2,2,0,1,1,0,0.231517,0.0584847,0.156136,0.374576,0.284722,0.373157,0.286896,0.657879,0.14164,4.50257,0.252184,-0.0372816,0.0346021,16.1596,-3.04956,84.3759,-0.00267955,-1.20902,-3.0042080564890057,0.7736581563949585,0.343417,999,2.53891,2.21979,1.26777,"6012"
"Corey Dickerson","WSN",96,369,343,90,60,19,2,8,38,38,20,1,66,3,2,0,5,2,1,0.260743,0.0548012,0.177809,0.308202,0.305612,0.400918,0.307604,0.70653,0.140175,3.86994,0.299205,-0.462144,-0.314846,41.5507,-0.627702,96.1509,-0.77699,-2.27562,-2.4265588521957397,-6.736894845962524,0.340932,591.75,2.65493,0.457638,0.877733,"10762"
"Nelson Cruz","SDP",85,351,314,76,51,13,0,13,39,45,31,1,84,4,3,0,8,2,1,0.243824,0.0875236,0.238157,0.367503,0.316592,0.407096,0.316652,0.723688,0.163272,2.72831,0.290325,-1.03071,-0.259247,42.1117,1.92808,105.048,-1.28995,0,0.7386010885238647,-9.011751174926758,0.339666,497.1300048828125,7.38602,0.662873,0.562361,"2434"
"Conner Capel","OAK",63,228,205,48,31,10,1,5,22,22,18,0,48,1,3,1,4,4,2,0.232224,0.0795716,0.209458,0.379892,0.294873,0.37114,0.292558,0.666013,0.138916,4.68003,0.272717,-0.0262658,-0.130781,22.9578,-3.11334,94.7007,-0.157047,0.38881,-1.5166896432638168,-2.527933359146118,0.3378,646,4.87925,1.00587,1.19328,"19983"
"Yadiel Hernandez","WSN",47,152,140,35,25,6,0,4,15,17,10,1,35,1,1,0,3,1,0,0.252854,0.0655346,0.231608,0.282954,0.303139,0.383242,0.299133,0.686381,0.130388,2.81218,0.307144,-0.145904,0.020884,16.0888,-1.28074,90.3588,-0.12502,1.60275,-1.8265744596719742,-0.0716702938079834,0.337307,745.77001953125,4.7171,0.637959,1.45238,"19334"
"Taylor Trammell","SEA",43,159,141,30,18,7,0,5,18,16,15,0,46,2,1,1,2,4,2,0.209822,0.0951188,0.288737,0.329431,0.293161,0.365968,0.292835,0.659129,0.156146,3.95012,0.27003,0.0569495,-0.0468994,16.0341,-2.13464,94.4804,0.0100501,0.825801,-0.9768628599122167,-0.8865256309509277,0.335711,735.6699829101562,6.27747,0.94612,1.29393,"19960"
"Dominic Smith","WSN",114,434,391,96,61,23,1,11,46,50,30,1,94,7,4,1,4,2,1,0.246242,0.0697231,0.21763,0.320374,0.308798,0.398471,0.308823,0.707268,0.152229,2.94491,0.293224,-0.339817,-0.396495,49.2802,-0.317951,96.9847,-0.736312,-0.277596,-2.2558878660202026,-9.154189556837082,0.334269,472.8299865722656,4.30624,0.497598,0.363113,"15653"
"Elly De La Cruz","CIN",45,183,171,43,26,9,2,6,21,22,10,1,58,1,1,1,1,8,2,0.250293,0.0551207,0.31688,0.173949,0.293782,0.433351,0.313063,0.727133,0.183058,6.73171,0.339561,-0.462454,0.745155,21.4058,0.482194,94.3436,0.282701,-2.25982,-0.919829785823822,-2.1616939306259155,0.322864,999,3.57594,0.61601,1.4538,"sa3009289"
"Israel Pineda","WSN",11,39,37,8,5,2,0,1,4,4,2,0,11,0,0,0,0,0,0,0.21626,0.0628517,0.27971,0.224704,0.265939,0.366816,0.277729,0.632755,0.150557,2.09561,0.272613,-0.0118506,-0.0170837,3.49114,-0.998733,75.7233,-0.0289343,2.03013,-1.136444516479969,2.8596699237823486,0.319643,999,0.952365,0.153502,1.76008,"22906"
"Mark Mathias","TEX",31,116,104,24,15,5,0,3,12,12,10,0,33,2,1,0,1,3,1,0.227669,0.0849948,0.281715,0.301705,0.301194,0.368958,0.296551,0.670152,0.141289,3.72034,0.296448,0.0759953,-0.0482875,12.0602,-1.21719,92.2547,0.0277078,0.507078,-0.9843267295509577,0.3217318505048752,0.318738,749.1900024414062,4.66352,2.35952,1.52032,"18032"
"Yuli Gurriel",,93,379,348,91,61,21,1,7,41,41,23,0,47,3,4,0,6,3,1,0.260227,0.0614902,0.12412,0.495407,0.309661,0.388213,0.305434,0.697874,0.127986,3.57437,0.279711,-0.586635,-0.108746,42.0569,-1.29896,97.2542,-0.695381,-0.387321,-1.8859334588050842,-7.584406137466431,0.309355,602.7100219726562,5.19784,0.302994,0.835498,"19198"
"Carlos Pérez","CHW",24,83,77,18,12,4,0,2,8,9,4,0,10,1,1,0,2,0,0,0.235159,0.053783,0.11507,0.467393,0.281497,0.356354,0.280545,0.637851,0.121195,2.11445,0.245562,-0.0451448,-0.0388368,7.53115,-1.91673,79.9645,-0.0839816,0.353872,-1.9770885035395622,2.208510100841522,0.308395,749.6300048828125,1.41122,0.519267,1.6276,"20805"
"Zack Collins",,24,70,60,12,7,3,0,2,7,8,9,0,23,1,0,0,0,0,0,0.193695,0.127879,0.321598,0.397637,0.30608,0.329589,0.288852,0.63567,0.135894,2.42331,0.274909,-0.0066569,-0.0474815,6.87848,-1.16804,84.3107,-0.0541385,0,-1.3368686735630035,1.8260414600372314,0.299951,999,1.90857,-0.207287,1.58241,"19181"
"René Pinto","TBR",12,43,41,9,6,2,0,1,4,5,2,0,14,0,0,0,1,0,0,0.224545,0.0567344,0.330981,0.171413,0.269695,0.377444,0.283135,0.647139,0.1529,1.62173,0.310812,-0.00723642,-0.0300972,4.0272,-0.913415,81.7638,-0.0373337,1.45851,-0.9383960217237473,2.3655884861946106,0.298414,999,1.61772,0.777847,1.75737,"19859"
"Franmil Reyes","CHC",68,278,252,59,36,10,1,12,32,38,22,0,86,2,2,0,5,1,1,0.236175,0.0777962,0.310312,0.250703,0.298425,0.431796,0.316271,0.730221,0.195621,3.23524,0.302386,-0.428417,-0.321015,33.2102,1.44025,104.783,-0.749432,0,0.7702525854110718,-7.045471668243408,0.296444,550.9000244140625,5.72598,1.07874,0.745237,"14566"
"Jarren Duran","BOS",46,186,171,41,26,9,2,4,22,18,12,0,52,2,1,0,1,6,1,0.237477,0.0640385,0.277421,0.230835,0.292885,0.377404,0.293822,0.670289,0.139927,7.01476,0.316648,-0.212894,0.505148,18.938,-2.35582,84.7347,0.292253,-0.734465,-2.9066686630249023,-0.21019160747528076,0.295495,568.3099975585938,5.75276,0.303423,1.39796,"24617"
"Richie Palacios","CLE",18,63,57,14,10,3,0,1,7,6,6,0,13,1,0,0,1,1,0,0.249584,0.0907091,0.20344,0.445876,0.327248,0.36537,0.309259,0.692618,0.115785,5.02865,0.306309,-0.156498,0.199848,7.21761,-0.0245116,101.117,0.0433505,1.16281,0.12295717000961304,0.64133220911026,0.292049,999,2.63307,1.5136,1.75711,"24589"
"Owen Miller","MIL",39,149,138,33,21,8,1,3,16,15,9,0,34,1,1,0,2,1,0,0.238138,0.0637014,0.226985,0.280642,0.290275,0.368417,0.289484,0.658692,0.13028,3.44662,0.292434,-0.0993344,-0.0329591,14.6473,-2.39981,84.7781,-0.132293,-0.382002,-2.7689022570848465,0.460833340883255,0.284316,671.8800048828125,5.19618,-0.0288838,1.37423,"24655"
"Keston Hiura","MIL",73,285,252,55,31,11,1,13,34,35,24,1,106,7,2,1,4,4,2,0.218072,0.082497,0.37075,0.222513,0.30054,0.417245,0.313831,0.717786,0.199173,4.72695,0.313353,-0.0708554,-0.0350144,33.5284,0.92544,101.427,-0.10587,-0.648086,0.36669623851776123,-7.255450129508972,0.283944,510.55999755859375,1.95181,1.1316,0.717819,"20003"
"George Valera","CLE",17,66,58,13,8,3,0,2,7,8,6,0,18,1,0,0,0,1,0,0.228053,0.0982589,0.278556,0.352744,0.311046,0.396187,0.31184,0.707232,0.168134,2.97803,0.288267,-0.0954554,0.0197442,7.64507,0.109645,102.939,-0.0757112,0.932007,0.14226855337619781,0.4273543953895569,0.280188,999,1.14738,1.36995,1.65866,"sa3006872"
"Andrelton Simmons",,49,177,161,38,30,6,0,1,17,14,11,0,27,1,1,2,6,3,1,0.233148,0.065022,0.152241,0.427099,0.287978,0.294998,0.26246,0.582976,0.0618499,4.18388,0.271998,-0.111205,0.168808,13.5593,-6.63392,67.4008,0.0576022,1.46778,-6.525827594101429,3.397459030151367,0.278741,999,1.37107,-1.27531,1.43731,"10847"
"Nick Solak","CIN",51,196,175,44,30,8,1,5,23,21,15,0,43,4,1,1,3,4,1,0.251825,0.0746135,0.219205,0.340382,0.32281,0.397663,0.31771,0.720474,0.145839,4.51557,0.302415,0.0998139,-0.0298423,23.7078,1.24295,97.5209,0.0699716,-1.41467,-0.4959035813808441,-3.4691888093948364,0.277708,672.1900024414062,5.5208,-0.0727706,1.32271,"19294"
"Jackie Bradley Jr.",,60,217,197,41,27,9,1,5,22,20,16,0,53,3,1,1,3,2,1,0.210596,0.0728236,0.244488,0.297862,0.277186,0.337589,0.272901,0.614775,0.126993,4.30611,0.262882,0.0750504,-0.150909,18.4467,-6.34668,74.6541,-0.0758586,1.70653,-6.3605447337031364,1.8903332501649857,0.276179,999,2.10499,0.0622379,1.03783,"12984"
"Tyler Heineman",,25,87,78,18,13,4,0,1,8,7,5,0,13,1,1,2,1,1,0,0.232814,0.061263,0.144471,0.424051,0.290296,0.323086,0.27387,0.613382,0.0902718,3.21005,0.262616,-0.225851,0.0444303,7.46232,-2.4775,74.0665,-0.181421,0.541286,-2.8005880266427994,2.489199995994568,0.274386,999,1.9116,2.06228,1.66345,"13897"
"Brett Phillips","LAA",39,140,121,23,12,4,1,6,17,15,15,0,53,1,1,1,0,4,1,0.186148,0.105487,0.382034,0.27612,0.278836,0.372194,0.287772,0.65103,0.186046,6.8654,0.268398,0.077304,0.364377,13.5181,-2.43556,84.2727,0.441681,1.16938,-2.027539402246475,0.16601049900054932,0.271125,747.9600219726562,3.44745,1.27633,1.30335,"14735"
"Hanser Alberto",,46,163,155,40,29,8,1,2,16,16,5,0,22,2,1,1,3,1,0,0.255785,0.0278979,0.133673,0.208702,0.281874,0.360577,0.280527,0.642451,0.104792,3.93811,0.282774,-0.0422972,-0.0173306,14.8914,-3.79299,79.9516,-0.0596278,0.298289,-3.8058993741869926,1.012535184621811,0.268546,747.219970703125,3.87947,0.930228,1.48557,"11902"
"Will Benson","CIN",30,105,90,19,11,4,1,3,13,11,12,0,32,1,1,0,1,2,1,0.211805,0.116387,0.305244,0.381293,0.311455,0.380959,0.305172,0.692413,0.169154,5.75751,0.285685,0.0975719,-0.0707102,11.5747,-0.379922,98.2315,0.0268617,-0.48162,-0.18119201436638832,-0.6042698547244072,0.267151,674.27001953125,3.02736,0.945369,1.47637,"21853"
"Joey Wiemer","MIL",18,72,65,15,9,3,0,2,8,8,6,0,21,1,0,0,1,2,0,0.223958,0.0800598,0.293007,0.273235,0.295182,0.375441,0.297076,0.670623,0.151483,4.72084,0.293857,-0.257894,0.329711,7.49132,-0.723054,89.9698,0.071817,1.31401,-0.7653389051556587,0.8895691931247711,0.266819,999,2.07569,1.24008,1.68059,"sa3014531"
"Matt Duffy",,33,124,113,29,23,5,0,1,11,11,9,0,23,1,1,0,3,1,0,0.261424,0.0716076,0.188547,0.379786,0.321882,0.33341,0.293778,0.655292,0.0719866,3.06332,0.319607,-0.315727,0.0599329,12.5634,-1.56764,89.1575,-0.255795,0.256405,-1.7881035804748535,0.2564053565579467,0.264098,750,3.0379,0.0870583,1.65353,"13836"
"Nick Pratto","KCR",78,313,273,58,33,13,1,11,35,36,33,1,103,3,3,1,6,3,1,0.212623,0.10545,0.327863,0.321628,0.302531,0.388876,0.304226,0.691407,0.176253,4.39521,0.291574,-0.203166,-0.118166,34.4279,-1.37287,96.4156,-0.321332,0.00620369,-1.604688137769699,-6.142032111994922,0.263148,569.3499755859375,3.2883,-0.0074952,0.57174,"22117"
"Austin Wynns","SFG",23,72,65,15,11,2,0,1,7,7,5,0,15,1,0,0,2,0,0,0.229063,0.0750353,0.208461,0.359949,0.297285,0.325234,0.27986,0.622519,0.0961708,1.77103,0.27777,-0.00509465,-0.0613199,6.51549,-1.70733,79.4885,-0.0664146,0.509159,-1.7531894221901894,1.8302844762802124,0.255354,750.4400024414062,2.40217,0.194795,1.66584,"15271"
"Ildemaro Vargas","WSN",62,227,212,51,35,11,1,3,22,20,11,1,31,1,2,1,5,3,1,0.238381,0.0494723,0.13575,0.364437,0.278791,0.346286,0.273541,0.625076,0.107905,4.28346,0.263538,0.00712786,-0.0930157,19.4289,-6.52945,72.8598,-0.0858878,0.483496,-7.244230628013611,2.010950356721878,0.252481,748.3800048828125,2.90739,0.729104,1.21152,"13324"
"Victor Reyes","CHW",50,194,181,46,31,9,1,4,21,20,10,0,43,1,2,1,3,3,1,0.254328,0.0491024,0.220396,0.222792,0.294783,0.3841,0.296327,0.678883,0.129772,4.99456,0.310396,0.0736604,-0.0897276,20.1205,-2.06861,90.9282,-0.0160673,-0.651971,-2.0292000882327557,-1.9403491616249084,0.250436,741.0399780273438,6.8221,1.20992,1.36284,"15487"
"Tucupita Marcano","PIT",39,149,133,32,23,6,1,2,16,13,13,0,28,1,1,2,2,3,1,0.238641,0.0877366,0.190273,0.461109,0.309055,0.344451,0.291291,0.653506,0.105811,5.02684,0.287664,0.0297309,-0.136203,14.9007,-2.19155,85.9781,-0.106472,-0.739227,-2.5416326373815536,-0.13957011699676514,0.246531,750.72998046875,3.18616,2.56084,1.47318,"22871"
"Willi Castro",,16,63,58,14,10,4,0,1,8,6,4,0,14,1,0,0,1,1,0,0.244927,0.0586472,0.221693,0.264542,0.29688,0.351806,0.287244,0.648686,0.106879,4.56534,0.307605,-0.0781995,0.127061,6.09743,-1.1299,87.1362,0.0488614,0.932109,-0.8660733141005039,1.1776760816574097,0.244086,747.4000244140625,5.58456,2.38626,1.72695,"17338"
"Brandon Dixon","SDP",38,143,131,31,17,6,1,6,17,20,10,1,44,1,1,0,5,2,1,0.23381,0.0696271,0.303999,0.229037,0.292722,0.433171,0.31251,0.725894,0.199361,4.38784,0.297849,0.0633991,-0.117705,16.7011,0.314694,102.17,-0.054306,-0.859781,0.3013595640659332,-2.6852847933769226,0.242434,750.9600219726562,3.16768,1.75835,1.30977,"15214"
"Harold Castro","COL",40,154,145,41,31,7,1,2,16,17,7,0,28,1,1,1,2,1,0,0.284825,0.0430491,0.182765,0.235543,0.317145,0.39162,0.309844,0.708765,0.106796,3.30161,0.337029,-0.0810449,-0.148585,17.6561,0.0120289,84.2597,-0.22963,-0.320104,-3.0515003502368927,0.14082619547843933,0.239487,662.1900024414062,3.65345,2.86094,1.60982,"14691"
"Nate Eaton","KCR",71,260,234,55,39,11,2,4,27,24,18,0,61,4,3,2,3,12,3,0.237439,0.0680507,0.236666,0.287539,0.297944,0.35024,0.286741,0.648184,0.112801,6.60936,0.301421,-0.568578,1.19945,24.9342,-4.74325,84.2688,0.630867,-0.016258,-4.03818416595459,-2.2164745405316353,0.235682,572.9000244140625,3.20666,-1.64673,1.53026,"25055"
"Payton Henry","MIL",8,27,24,5,3,1,0,1,3,2,2,0,8,1,0,0,0,0,0,0.205519,0.0773088,0.312089,0.247714,0.289955,0.3714,0.294468,0.661355,0.165881,1.34002,0.269551,-0.00702584,-0.0246613,2.77011,-0.32896,88.186,-0.0316871,1.08714,-0.40369487181305885,1.7000349760055542,0.231854,999,1.55088,0.777201,1.818,"22164"
"Zach McKinstry","CHC",30,110,99,23,15,5,1,3,12,11,9,0,27,1,1,1,2,2,0,0.234418,0.0772168,0.24275,0.318092,0.300586,0.383859,0.300751,0.684445,0.149441,5.88311,0.292146,-0.1641,0.158511,11.8432,-0.789482,94.0011,-0.00558988,-0.962408,-0.7634860617108643,-0.6861234903335571,0.227661,680.7100219726562,3.41418,0.941074,1.5496,"19392"
"Nolan Jones","COL",77,301,266,67,43,14,1,9,38,36,30,1,88,2,1,1,4,3,1,0.250657,0.1013,0.29245,0.346384,0.331073,0.411313,0.325943,0.742386,0.160656,4.0753,0.338982,-0.140053,-0.108224,38.2552,3.86955,95.268,-0.248278,-2.09101,-1.9015687853097916,-6.067584037780762,0.22558,479.1499938964844,6.48513,1.05789,0.779536,"20529"
"Brett Wisely","SFG",10,40,36,9,6,2,0,1,4,4,3,0,9,0,0,0,0,1,0,0.243994,0.0849287,0.236544,0.35904,0.308484,0.365996,0.299249,0.67448,0.122002,4.46006,0.30615,-0.11847,0.133326,4.23291,-0.332979,92.9579,0.0148557,0.748153,-0.30670706555247307,1.0381318032741547,0.214093,999,2.0515,1.32635,1.8185,"sa1170003"
"Robinson Chirinos",,43,149,131,26,16,6,0,4,14,15,13,0,46,3,1,1,2,1,0,0.196963,0.0872412,0.308158,0.283105,0.283397,0.32975,0.275616,0.613147,0.132787,2.82522,0.266187,-0.585086,0.0126021,13.0045,-4.04219,76.5397,-0.572484,-1.60438,-4.572049021720886,1.6873881816864014,0.209713,999,1.65191,-0.450154,1.22166,"3142"
