Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Royce Lewis","MIN",66,263,238,63,38,15,1,9,32,32,18,0,53,3,2,2,,7,3,0.266044,0.0698998,0.202616,0.344987,0.323796,0.447248,0.334663,0.771044,0.181204,5.07534,0.307026,0.042,0.106625,35.2328,5.19923,120.613,0.148625,1.308,6.241168707609177,0.20099997520446777,1.55476,457.1499938964844,,,,"20437"
"Wilmer Flores","SFG",104,444,395,98,63,20,1,14,51,52,39,0,73,5,3,2,,1,0,0.24899,0.0867,0.164417,0.527317,0.321581,0.412032,0.321555,0.733613,0.163042,2.61941,0.271077,-1.297,-0.40804,54.9515,4.16654,108.875,-1.70504,-3.362,2.8743056058883667,-3.25399998575449,1.52909,324.25,,,,"5827"
"Luis Rengifo","LAA",104,409,376,96,64,17,2,12,47,47,24,1,70,4,3,3,,7,3,0.254605,0.0583,0.170706,0.341523,0.303167,0.410375,0.310053,0.713542,0.15577,5.03235,0.281536,0.516,-0.0256316,46.9236,0.100014,100.003,0.490368,-3.371,0.4915993988979608,0.8949997425079346,1.51498,305.2300109863281,,,,"19858"
"Nick Fortes","MIA",62,253,228,55,37,10,1,8,28,29,19,0,46,4,2,1,,4,2,0.242918,0.0733999,0.180936,0.405667,0.309105,0.397255,0.310338,0.70636,0.154337,4.23614,0.27027,0,-0.100788,29.091,0.11919,101.831,-0.100788,0.537,0.43828658014535904,4.382000029087067,1.51322,333.5400085449219,,,,"21538"
"Adolis García","TEX",150,648,599,138,81,28,3,26,73,85,37,1,187,6,5,1,,21,8,0.231189,0.0576,0.288973,0.199326,0.280843,0.420043,0.302834,0.700886,0.188854,5.66182,0.28764,0.091,0.521511,70.5054,-3.55675,96.6902,0.612511,4.452,-1.799852967262268,-4.5370001792907715,1.50066,59.900001525878906,,,,"19287"
"Reese McGuire","BOS",75,286,262,63,42,15,1,5,29,28,17,0,59,3,2,2,,2,1,0.239797,0.0589,0.205291,0.286909,0.291483,0.360633,0.287105,0.652116,0.120836,3.84987,0.289021,-0.209,-0.109584,27.5822,-5.14867,79.9924,-0.318584,1.648,-6.763194113969803,7.925999879837036,1.49274,471.25,,,,"15674"
"Brandon Drury","LAA",118,494,451,111,67,23,2,18,56,61,31,0,108,5,3,2,,3,1,0.245265,0.0633999,0.21885,0.289696,0.299935,0.426014,0.315489,0.725949,0.180749,3.53177,0.281104,-0.711,-0.368607,58.6965,2.25215,103.84,-1.07961,-1.85,1.0534641742706299,-2.5789999961853027,1.49058,199.0399932861328,,,,"11615"
"Joey Wendle","MIA",117,478,442,114,78,27,2,7,47,47,23,1,85,7,3,3,,13,5,0.259152,0.0485999,0.176964,0.274632,0.304641,0.378852,0.299098,0.683493,0.1197,5.09263,0.303853,-0.038,0.300257,50.6435,-4.04572,94.1457,0.262257,-3.744,-2.990860342979431,1.0079998970031738,1.48138,352.8500061035156,,,,"13853"
"Tyler Stephenson","CIN",127,541,484,124,83,25,1,15,58,63,45,1,121,7,4,1,,2,1,0.255674,0.0834,0.223654,0.372897,0.325774,0.403372,0.320572,0.729146,0.147699,2.731,0.309536,-0.13,-0.518787,66.4836,4.65087,99.4783,-0.648787,0.474,-0.976574718952179,-1.7130000293254852,1.46585,135.8800048828125,,,,"17988"
"Adam Frazier","BAL",112,451,406,107,78,21,3,5,48,40,33,1,54,5,3,4,,9,4,0.262868,0.0727,0.120759,0.602027,0.323112,0.367779,0.30511,0.690891,0.104912,4.97128,0.290007,0.365,-0.165712,49.9157,-1.66103,98.5917,0.199288,-1.737,-0.5155493319034576,0.018000006675720215,1.45616,462.4200134277344,,,,"15223"
"Jeimer Candelario","WSN",134,557,497,119,73,28,2,16,58,61,48,1,127,6,4,2,,2,1,0.239389,0.0866999,0.22805,0.38018,0.311495,0.401563,0.312304,0.713058,0.162174,2.80388,0.286973,-0.267,-0.484197,64.8387,1.13226,99.3648,-0.751197,-2.217,-1.1623716354370117,-3.75600004196167,1.45174,394.1700134277344,,,,"13621"
"Jacob Stallings","MIA",93,360,321,75,54,15,1,6,35,33,30,0,78,4,3,3,,2,1,0.234835,0.0832999,0.217809,0.382444,0.304914,0.34168,0.288556,0.646594,0.106845,2.97396,0.290194,-0.858,-0.279819,35.1379,-6.06596,86.9374,-1.13782,0.315,-6.606615662574768,8.098999917507172,1.43808,565.9000244140625,,,,"13723"
"Jesse Winker","MIL",113,487,412,102,64,21,1,16,59,57,63,1,91,6,4,2,,1,0,0.248017,0.1291,0.187773,0.687532,0.353355,0.421872,0.341793,0.775227,0.173855,2.20244,0.278331,-1.854,-0.528109,68.0233,12.3875,120.546,-2.38211,-2.41,9.232580661773682,-11.967999696731567,1.4316,264.8999938964844,,,,"13590"
"Garrett Cooper","MIA",128,554,490,125,81,26,2,15,62,65,50,0,140,8,4,1,,1,1,0.254876,0.0911999,0.253676,0.359514,0.332407,0.410013,0.326854,0.74242,0.155137,2.80832,0.324085,-1.644,-0.561945,70.8196,7.5233,113.124,-2.20595,-0.334,6.234703063964844,-11.323000311851501,1.42123,424.55999755859375,,,,"15279"
"Kyle Higashioka","NYY",56,216,198,45,27,8,0,9,24,27,13,0,50,2,2,2,,1,1,0.225064,0.0594,0.233122,0.254802,0.275136,0.409716,0.297144,0.684851,0.184652,3.33661,0.252528,-0.241,-0.116841,22.487,-2.15775,93.5073,-0.357841,-0.183,-1.9325270354747772,4.461999982595444,1.42016,556.0399780273438,,,,"5517"
"Jonathan Schoop","DET",133,569,529,130,86,25,1,17,58,65,28,1,114,6,4,2,,4,2,0.245436,0.0494001,0.200848,0.245958,0.289419,0.39434,0.297915,0.68376,0.148904,3.2275,0.281132,0.04,-0.383885,59.7401,-5.35006,94.5127,-0.343885,-2.665,-3.8588273525238037,-0.8830000162124634,1.40574,431.8500061035156,,,,"11265"
"Travis d'Arnaud","ATL",99,411,375,93,59,19,1,14,46,51,26,0,91,6,3,2,,1,0,0.249326,0.0620999,0.221721,0.280082,0.305524,0.417369,0.315286,0.722894,0.168044,2.67354,0.291242,-0.921,-0.357203,48.7999,1.80874,100.454,-1.2782,-0.054,-1.061389371752739,-2.7849999479949474,1.40243,219.3300018310547,,,,"7739"
"Triston Casas","BOS",123,492,419,101,59,23,2,17,57,58,62,2,111,4,4,3,,3,1,0.241014,0.1259,0.226788,0.555144,0.342186,0.427768,0.336711,0.769955,0.186754,3.54811,0.285293,-0.118,-0.402326,66.7413,10.5307,115.014,-0.520326,0.384,7.784837484359741,-10.145999729633331,1.39601,237.55999755859375,,,,"22514"
"Josh Donaldson","NYY",102,434,377,85,52,18,0,15,50,51,47,1,111,5,3,1,,2,1,0.225883,0.1088,0.256359,0.424405,0.317928,0.395261,0.314564,0.71319,0.169378,2.71864,0.276268,-1.35,-0.383804,51.3112,1.66191,105.805,-1.7338,-1.996,1.102738857269287,-1.8070000559091568,1.37809,409.9200134277344,,,,"5038"
"Endy Rodriguez","PIT",61,246,222,56,35,14,1,7,27,28,19,0,50,2,2,2,,1,1,0.25286,0.0753001,0.204286,0.368601,0.314331,0.413902,0.317368,0.728233,0.161042,3.69661,0.29625,0,-0.175918,29.6401,1.49076,103.809,-0.175918,0,0.913633793592453,3.7639999389648438,1.36078,999,,,,"sa3008272"
"Jace Peterson","OAK",100,413,361,82,55,18,2,8,41,38,43,2,100,4,3,2,,12,4,0.228132,0.1047,0.243145,0.430607,0.314457,0.353627,0.296902,0.668084,0.125495,4.94625,0.290469,0.557,0.452042,43.0062,-4.21374,97.7674,1.00904,-1.665,-0.02841925621032715,-0.31499993801116943,1.34492,475.4599914550781,,,,"12325"
"Michael Brantley","HOU",107,483,432,121,85,24,2,10,62,51,40,2,61,4,3,3,,3,1,0.279368,0.083,0.126123,0.658086,0.34408,0.413393,0.331449,0.757474,0.134026,3.61689,0.303637,-0.86,-0.408808,63.5598,8.32829,117.523,-1.26881,-0.327,8.255755186080933,-10.856999725103378,1.34217,356.19000244140625,,,,"4106"
"Shea Langeliers","OAK",109,445,404,91,55,19,1,16,44,49,32,0,119,4,3,2,,2,1,0.224799,0.0728001,0.266335,0.273341,0.286127,0.395125,0.297422,0.681252,0.170326,3.14761,0.275387,-0.093,-0.29821,46.5249,-4.35657,98.1347,-0.39121,-0.743,-1.3252100348472595,3.4530001282691956,1.33725,277.2699890136719,,,,"25816"
"Luis García","WSN",118,477,444,117,78,24,3,13,48,53,24,2,91,3,4,3,,5,2,0.263328,0.0499,0.190693,0.261677,0.302779,0.415047,0.310189,0.717826,0.151719,4.2525,0.303284,-0.162,-0.335748,54.7316,0.167944,97.9185,-0.497748,-3.4,-1.6517308950424194,-1.6990001201629639,1.33388,306.7900085449219,,,,"20391"
"Aledmys Díaz","OAK",100,418,382,95,61,21,1,12,43,46,25,1,71,5,3,2,,2,1,0.248126,0.0608,0.170423,0.356759,0.302063,0.403453,0.307614,0.705516,0.155327,2.78484,0.273262,-0.944,-0.324407,47.0455,-0.707285,105.33,-1.26841,-2.123,1.2364323139190674,-1.9609999060630798,1.32049,414.2300109863281,,,,"15937"
"Leody Taveras","TEX",125,481,436,103,69,21,3,11,51,47,35,0,117,3,4,4,,18,6,0.237029,0.0717999,0.242392,0.296214,0.295786,0.371038,0.293025,0.666824,0.134008,5.76855,0.296196,0.486,0.840873,48.6577,-6.39543,89.7657,1.32687,-0.66,-4.217895150184631,1.418999969959259,1.3162,348.5,,,,"18900"
"Ji Hwan Bae","PIT",81,327,292,76,53,16,3,5,36,31,26,0,61,3,2,2,,12,4,0.258925,0.0803999,0.18542,0.433609,0.324467,0.377783,0.309897,0.70225,0.118858,5.9204,0.30965,0.082,0.361306,37.4117,0.0392745,98.7007,0.443306,-0.838,-0.05008035898208618,1.3220000863075256,1.28813,504.8500061035156,,,,"23818"
"Eduardo Escobar","NYM",109,435,396,92,57,18,2,15,47,53,31,2,98,3,3,3,,1,1,0.232716,0.0713,0.226192,0.315219,0.290558,0.403991,0.301097,0.694549,0.171275,3.5675,0.270072,-0.327,-0.337998,46.7963,-2.99155,99.1089,-0.664998,-2.004,-1.1157837212085724,-1.274999976158142,1.28712,348.6499938964844,,,,"6153"
"Anthony Volpe","NYY",71,289,257,59,36,14,1,8,33,31,24,0,63,4,2,2,,11,4,0.229427,0.0846001,0.216492,0.390777,0.304151,0.382098,0.302701,0.686249,0.152671,5.55684,0.271836,-0.023,0.308075,31.4288,-1.61746,97.4305,0.285075,0,-0.5505599975585938,3.563999891281128,1.28286,999,,,,"sa3010868"
"Jon Berti","MIA",83,354,309,74,53,14,2,5,41,29,36,0,80,4,2,3,,28,7,0.238587,0.1021,0.22512,0.453536,0.323675,0.345334,0.300216,0.669009,0.106747,6.81804,0.302984,0.953,2.30134,37.8323,-2.68246,94.9101,3.25434,-1.487,1.1590566635131836,-0.9739999771118164,1.27109,299.8500061035156,,,,"12037"
"Luis Guillorme","NYM",71,285,248,65,50,12,1,3,29,26,31,1,42,2,2,2,,2,1,0.26212,0.1075,0.147996,0.726373,0.345901,0.351084,0.312031,0.696985,0.0889643,3.24264,0.302759,-0.43,-0.28921,33.0551,0.516631,106.585,-0.71921,-0.348,1.457917332649231,1.0020000338554382,1.26353,737.75,,,,"16451"
"Austin Nola","SDP",77,302,267,69,49,14,0,6,33,32,26,1,48,5,2,2,,2,1,0.258903,0.0855,0.15896,0.537869,0.33188,0.378625,0.314555,0.710505,0.119722,2.95252,0.294186,-0.136,-0.269378,35.695,1.15412,106.153,-0.405378,-2.197,1.7539080679416656,4.205999851226807,1.26033,417.6000061035156,,,,"15941"
"José Iglesias",,99,407,380,102,74,22,1,5,40,39,16,0,57,6,3,2,,4,2,0.267694,0.0390001,0.139162,0.28025,0.304713,0.369865,0.296225,0.674577,0.102171,3.51225,0.300725,-0.065,-0.288665,42.1731,-4.37255,90.8568,-0.353665,-0.685,-4.609835088253021,3.1219999194145203,1.24341,631.4400024414062,,,,"10231"
"Nick Allen","OAK",117,453,409,95,66,21,1,6,41,38,33,0,85,4,4,4,,8,3,0.230934,0.0717999,0.188416,0.381071,0.290948,0.331171,0.276891,0.622119,0.100237,3.9767,0.275123,0.158,-0.12912,39.9569,-11.8182,83.6406,0.0288797,-0.195,-8.306622011587024,5.636999785900116,1.2339,596.02001953125,,,,"22277"
"Lourdes Gurriel Jr.","ARI",123,505,463,129,86,28,2,13,55,59,32,1,92,5,4,2,,5,2,0.279145,0.0630001,0.181621,0.346877,0.329287,0.433427,0.331492,0.762714,0.154282,3.54039,0.320573,-0.778,-0.474556,66.5123,8.73,112.189,-1.25256,-2.331,5.903979420661926,-11.187000036239624,1.23043,232.27000427246094,,,,"19238"
"Michael Massey","KCR",107,418,382,96,62,22,1,10,43,45,24,1,92,6,3,3,,6,2,0.250541,0.0563,0.219755,0.256195,0.301605,0.393905,0.303523,0.69551,0.143364,4.10149,0.302222,-0.042,-0.175107,45.7688,-2.06829,93.9381,-0.217107,-0.384,-3.0708464831113815,1.3979999423027039,1.22339,394.2900085449219,,,,"27684"
"Whit Merrifield","TOR",117,487,447,116,80,24,1,10,57,49,29,0,78,3,4,4,,20,5,0.259411,0.0594999,0.159398,0.373279,0.306399,0.386501,0.30367,0.6929,0.12709,5.38529,0.291529,0.394,1.41435,53.2882,-2.34865,97.9773,1.80835,-1.086,0.7008408308029175,-4.5959999561309814,1.21816,188.80999755859375,,,,"11281"
"Ryan Jeffers","MIN",60,237,210,45,27,9,1,8,25,26,21,0,65,2,2,2,,1,0,0.21257,0.0871001,0.276282,0.315258,0.287102,0.377199,0.292626,0.664301,0.164629,3.23912,0.263682,-0.272,-0.171846,23.8312,-3.21718,90.9362,-0.443846,-1.005,-2.8565096259117126,4.016999840736389,1.21414,517.6300048828125,,,,"24618"
"Chris Taylor","LAD",117,477,419,95,59,22,2,12,51,49,45,1,145,6,4,3,,9,3,0.226041,0.0948999,0.305191,0.310953,0.307548,0.372346,0.300117,0.679894,0.146305,5.06041,0.312995,0.548,0.189987,50.8444,-3.64538,94.2009,0.737987,-1.718,-2.4726945757865906,-2.0420000553131104,1.20938,301.8800048828125,,,,"13757"
"Esteury Ruiz","OAK",100,379,336,79,53,18,1,7,41,35,29,0,80,8,3,3,,27,8,0.236278,0.0777,0.211999,0.366511,0.310423,0.364829,0.2999,0.675253,0.128551,6.47712,0.286577,-0.053,1.89291,40.4114,-2.9674,99.8841,1.83991,-1.869,1.7904085703194141,-2.3549999594688416,1.20937,223.80999755859375,,,,"21780"
"Aaron Hicks","NYY",94,378,321,72,48,12,2,10,41,38,48,2,88,4,3,2,,7,3,0.223012,0.1279,0.232784,0.549436,0.329116,0.365299,0.309431,0.694415,0.142288,4.4573,0.272763,0.446,-0.026847,43.1318,-0.0944309,102.182,0.419153,2.097,1.3473932445049286,-1.9530003070831299,1.2006,567.3800048828125,,,,"5297"
"Austin Barnes","LAD",47,182,159,36,24,7,0,5,20,19,18,0,39,2,1,1,,2,1,0.226594,0.0978001,0.213898,0.457227,0.311145,0.370662,0.302694,0.681807,0.144067,3.76999,0.264883,-0.207,-0.0735353,19.7606,-1.01803,95.9632,-0.280535,-0.273,-1.1327981650829315,3.61899995803833,1.19463,677.8300170898438,,,,"12158"
"Rodolfo Castro","PIT",100,397,358,81,49,16,3,14,43,47,29,0,100,4,3,3,,6,3,0.227449,0.0733001,0.251107,0.291908,0.291208,0.402138,0.302657,0.693346,0.174689,4.97075,0.273409,0.04,-0.221423,43.1616,-2.23589,93.75,-0.181423,-0.864,-3.064356878399849,1.0799999833106995,1.19416,365.05999755859375,,,,"21987"
"Adalberto Mondesi","BOS",97,393,364,84,52,19,2,11,43,44,21,0,112,3,3,2,,28,7,0.230148,0.0538999,0.28568,0.188672,0.27634,0.38609,0.288529,0.66243,0.155942,6.97483,0.298147,0.315,2.44735,38.3609,-6.6323,80.9981,2.76235,0.662,-5.6513988971710205,4.441999971866608,1.18888,231.64999389648438,,,,"13769"
"Justin Turner","BOS",126,541,479,128,83,30,1,14,62,65,49,1,94,8,4,1,,3,1,0.266678,0.0909001,0.173268,0.524623,0.342592,0.419883,0.334905,0.762475,0.153205,2.75005,0.303127,-1.666,-0.475381,72.6659,10.8117,113.738,-2.14138,-1.285,6.2212817668914795,-12.139000058174133,1.18764,239.44000244140625,,,,"5235"
"Tyrone Taylor","MIL",118,464,421,97,58,19,2,17,51,56,29,0,112,7,4,3,,6,2,0.229623,0.0626,0.240771,0.259998,0.288792,0.409019,0.303999,0.697812,0.179396,4.75697,0.269114,0.367,-0.102122,50.9727,-2.11991,94.7032,0.264878,2.23,-2.59252005815506,-1.8470001220703125,1.17411,389.9599914550781,,,,"13675"
"Garrett Mitchell","MIL",97,387,344,81,55,16,1,9,39,38,33,0,114,4,3,2,,13,5,0.235533,0.0857999,0.296111,0.289756,0.307442,0.364477,0.298009,0.671919,0.128944,5.11012,0.323266,0.015,0.392433,40.5997,-3.6046,90.6075,0.407432,0.339,-3.811190664768219,1.9589999914169312,1.17117,300.7300109863281,,,,"27555"
"Josh Jung","TEX",123,504,463,108,66,22,2,18,52,57,31,1,141,6,3,2,,5,2,0.232203,0.0607,0.280363,0.216505,0.285863,0.403406,0.29995,0.689269,0.171203,4.02424,0.291935,-0.585,-0.2446,53.7588,-3.92591,94.6544,-0.8296,-0.079,-3.864180326461792,-1.0510000064969063,1.17096,218.22999572753906,,,,"26299"
"Nick Maton","DET",97,387,340,75,48,17,2,8,36,35,37,0,99,4,3,2,,3,1,0.220676,0.0967001,0.255805,0.378022,0.303459,0.350308,0.29158,0.653767,0.129632,3.96973,0.28534,0.093,-0.271907,38.683,-5.5875,90.0398,-0.178907,1.392,-4.518266350030899,3.2279999256134033,1.15925,614.5800170898438,,,,"21635"
"Kevin Kiermaier","TOR",99,382,347,79,51,17,2,9,42,39,26,0,98,4,3,3,,10,3,0.227692,0.0673999,0.255714,0.263576,0.286174,0.366421,0.286667,0.652595,0.13873,5.38986,0.28779,0.581,0.421586,36.6976,-7.00779,85.9738,1.00259,2.217,-5.03023087978363,3.8639999628067017,1.15575,528.5,,,,"11038"
"Joey Meneses","WSN",139,615,567,147,92,29,2,24,70,81,38,3,140,4,5,1,,2,1,0.259899,0.0618,0.228172,0.270849,0.308917,0.446061,0.325002,0.754978,0.186162,2.91805,0.302193,-0.492,-0.501314,77.7954,7.45545,108.047,-0.993314,-0.434,4.7579944133758545,-14.473999947309494,1.15294,201.69000244140625,,,,"14366"
"Yan Gomes","CHC",66,270,250,61,40,12,1,8,27,30,13,1,51,3,2,1,,2,1,0.243765,0.0498998,0.189103,0.263877,0.288972,0.391793,0.296394,0.680764,0.148028,3.14113,0.274653,-0.488,-0.174953,27.965,-2.8594,90.3277,-0.662953,0.519,-3.6922978162765503,6.043000161647797,1.14863,482,,,,"9627"
"Joey Gallo","MIN",109,447,373,70,36,12,2,21,52,52,65,1,160,4,3,2,,4,1,0.187849,0.1448,0.357642,0.404874,0.312731,0.395004,0.313585,0.707735,0.207155,4.02683,0.252854,0.326,-0.254816,52.4257,1.36205,105.733,0.0711844,0.24,2.952057398855686,-6.26699997484684,1.14534,389.3500061035156,,,,"14128"
"Victor Caratini","MIL",62,242,212,49,33,9,0,6,25,25,22,1,55,4,2,2,,1,0,0.230117,0.0928,0.227928,0.407147,0.313459,0.368253,0.301086,0.681712,0.138136,2.92284,0.27784,-0.426,-0.201278,26.0103,-1.66516,92.7113,-0.627278,-0.057,-2.676860272884369,4.56899992749095,1.1451,628.9199829101562,,,,"14968"
"Gio Urshela","LAA",104,427,391,102,70,20,2,11,46,48,28,1,83,3,3,2,,1,1,0.260566,0.0654,0.195281,0.334903,0.312381,0.401372,0.311484,0.713753,0.140806,3.19516,0.304285,-1.191,-0.377026,49.4176,0.589511,101.012,-1.56803,-1.849,-1.0815268754959106,-1.6329999715089798,1.143,387.80999755859375,,,,"10681"
"Miguel Rojas","LAD",71,302,276,70,51,13,1,6,33,30,18,1,41,3,2,2,,6,2,0.254566,0.0586999,0.136137,0.431182,0.305028,0.369931,0.296556,0.674959,0.115365,4.71197,0.279376,-0.546,0.072482,31.3271,-3.16026,91.7665,-0.473518,1.384,-3.3586488366127014,4.083999991416931,1.14161,504.8800048828125,,,,"7802"
"Seth Brown","OAK",120,518,466,107,59,24,2,21,58,65,43,3,138,4,4,1,,9,3,0.228806,0.0827,0.265821,0.311112,0.296428,0.426805,0.312392,0.723232,0.197999,4.57075,0.274287,-0.539,0.0276789,60.3115,1.08893,108.704,-0.511321,-1.006,4.5612616539001465,-10.240000247955322,1.13576,210.9199981689453,,,,"18171"
"Bryan De La Cruz","MIA",117,462,424,110,72,23,1,14,50,54,28,0,111,3,4,3,,5,2,0.259858,0.0615001,0.240161,0.256079,0.308852,0.416462,0.315901,0.725314,0.156604,3.50916,0.318418,-0.217,-0.314832,55.0947,2.25929,105.635,-0.531832,-3.241,2.4931933283805847,-7.236999988555908,1.13422,238.19000244140625,,,,"19600"
"Chas McCormick","HOU",105,417,364,82,55,14,1,12,46,45,43,0,113,4,3,3,,6,2,0.225425,0.103,0.270114,0.381321,0.311042,0.370639,0.302884,0.68168,0.145214,4.26257,0.288525,-0.329,-0.226829,45.3749,-2.27144,97.3567,-0.555829,-0.318,-1.7952781319618225,-0.7229999899864197,1.12905,416.7300109863281,,,,"19599"
"Nolan Gorman","STL",84,355,323,75,46,14,1,15,41,45,25,0,102,3,3,2,,2,1,0.23341,0.0707001,0.286663,0.246631,0.292273,0.41749,0.308895,0.709763,0.18408,3.25827,0.289943,-0.149,-0.2399,40.3728,-0.240209,101.98,-0.3889,-0.554,0.4282492399215698,-1.7419999837875366,1.11676,390.7099914550781,,,,"22263"
"Jurickson Profar",,105,454,397,95,61,21,1,11,53,45,47,0,73,5,3,3,,7,2,0.24031,0.103,0.159779,0.644642,0.325071,0.387304,0.315504,0.712374,0.146994,4.3023,0.265787,0.023,0.0133828,54.036,2.07867,104.25,0.0363828,-1.292,2.2449652440845966,-6.556999921798706,1.1096,398.25,,,,"10815"
"Spencer Torkelson","DET",130,509,443,102,61,21,1,18,55,57,52,1,120,6,4,4,,2,1,0.229248,0.1027,0.235381,0.436314,0.316454,0.402109,0.316193,0.718563,0.172861,3.07032,0.271368,-0.305,-0.455352,60.813,2.60707,107.416,-0.760352,1.711,3.487747848033905,-9.14300012588501,1.1085,291.25,,,,"27465"
"Kevin Newman","CIN",123,494,456,121,88,24,2,7,49,47,27,0,64,3,4,4,,9,3,0.26492,0.0538999,0.128864,0.418268,0.307959,0.370901,0.297941,0.67886,0.105982,4.28356,0.292544,0.598,-0.0700742,51.8498,-4.63236,84.0038,0.527926,-3.314,-8.652269005775452,2.57200026512146,1.10655,479.4599914550781,,,,"17696"
"Martín Maldonado","HOU",101,381,339,67,42,13,1,13,40,40,30,0,113,5,3,3,,2,1,0.198268,0.0800001,0.29587,0.27039,0.271887,0.349759,0.275596,0.621646,0.15149,3.33871,0.252176,-1.976,-0.190268,33.2049,-10.329,78.0916,-2.16627,1.652,-11.552329063415527,10.063999652862549,1.1042,594.7100219726562,,,,"6887"
"Tom Murphy","SEA",59,236,207,46,28,9,1,9,26,26,23,0,70,2,2,1,,1,1,0.221589,0.0974999,0.296371,0.328979,0.303314,0.392254,0.306446,0.695568,0.170665,3.25713,0.28602,-0.158,-0.173714,26.3431,-0.618198,104.089,-0.331714,-0.69,0.7532356679439545,2.6339998841285706,1.1033,644.0399780273438,,,,"13499"
"Avisaíl García","MIA",136,574,524,128,88,22,1,18,60,67,35,1,148,9,5,2,,7,3,0.244736,0.0614999,0.257326,0.238996,0.300745,0.391984,0.30311,0.692729,0.147248,3.67715,0.304194,-0.711,-0.322357,62.5699,-3.02401,96.8891,-1.03336,1.742,-3.1067216396331787,-5.710000157356262,1.10073,319.7099914550781,,,,"5760"
"Ji-Man Choi","PIT",118,509,433,101,61,25,1,15,58,59,67,3,134,4,4,1,,1,0,0.233687,0.1322,0.26265,0.503331,0.339738,0.399657,0.326351,0.739394,0.16597,2.05246,0.298601,-0.977,-0.525106,64.8984,6.7127,109.951,-1.50211,-0.218,4.381283640861511,-11.044999659061432,1.09793,518.6300048828125,,,,"5452"
"Oscar Colas","CHW",109,440,404,103,68,18,1,16,50,53,26,3,106,4,3,3,,3,1,0.255249,0.0581999,0.241257,0.241236,0.304433,0.425296,0.314972,0.729728,0.170047,3.60859,0.305466,-0.035,-0.285272,52.1473,1.82693,104.742,-0.320272,0,2.0278654396533966,-5.859000205993652,1.0694,999,,,,"sa3018099"
"Max Stassi","LAA",72,293,260,55,35,10,1,9,30,31,26,0,85,4,2,1,,1,0,0.210878,0.0895,0.289082,0.309601,0.289774,0.356366,0.287044,0.646141,0.145489,2.86218,0.273679,-0.627,-0.250226,28.2293,-5.2862,83.7586,-0.877226,-1.909,-6.234135210514069,4.116999983787537,1.06079,559.72998046875,,,,"10059"
"Oswald Peraza","NYY",66,258,234,57,39,10,1,7,28,29,17,0,58,3,2,2,,9,4,0.242346,0.0645,0.225859,0.285576,0.298796,0.382721,0.29939,0.681517,0.140375,4.89958,0.29022,-0.062,0.217213,27.3664,-2.12156,95.0932,0.155213,0.391,-1.2687032669782639,3.0640000998973846,1.0509,298.7099914550781,,,,"22823"
"Austin Slater","SFG",60,261,225,54,36,11,1,6,31,25,28,0,69,4,2,2,,10,3,0.239371,0.1089,0.265332,0.41043,0.331861,0.382243,0.317282,0.714105,0.142872,5.83859,0.314514,0.457,0.595947,31.4205,1.56337,105.953,1.05295,-0.818,2.8590134382247925,-1.6550000309944153,1.04882,629.52001953125,,,,"16153"
"Orlando Arcia","ATL",73,287,257,63,42,12,1,9,32,33,23,0,55,2,2,2,,2,1,0.246651,0.0801,0.191073,0.419212,0.311562,0.398222,0.311249,0.709784,0.151571,3.33616,0.279635,0.221,-0.197642,33.1554,0.342563,97.6933,0.0233583,-1.858,-0.7456831578165293,1.0309998989105225,1.04368,635.2100219726562,,,,"13185"
"Jorge Soler","MIA",130,544,476,109,62,23,1,24,63,68,56,1,146,6,4,2,,2,1,0.229128,0.1031,0.267526,0.385383,0.315802,0.430005,0.325385,0.745806,0.200877,2.83117,0.27496,-1.121,-0.447659,69.0069,6.76313,112.12,-1.56866,-0.868,6.096562147140503,-14.475999772548676,1.04315,281.0799865722656,,,,"14221"
